Crystals,v_Binding_energy_mean,v_Binding_energy_std,v_Energy_barrier_mean,v_Energy_barrier_std,std,M,UB,LB,CDF
In7Ni3_mp-1212307_primitive_21-1,1.18655284,0.110178167,0.217243429,0.043804665,0.118566763,-0.969309411,-0.850742649,-1.087876174,0
ZrNi2_mp-2250_primitive_21-1,1.17686497,0.094013219,0.207520333,0.053264293,0.108053552,-0.969344637,-0.861291084,-1.077398189,0
Ga5Ni_mp-1095578_primitive_1-10,1.195223963,0.064935841,0.225473996,0.022766746,0.06881125,-0.969749968,-0.900938718,-1.038561218,0
Ni5Ge3_mp-1428_primitive_2-1-1,1.37914415,0.098912936,0.408799839,0.024120039,0.101811321,-0.970344311,-0.86853299,-1.072155632,0
Cr3Ni_mp-1008275_primitive_21-2,1.720829833,0.140261234,0.750069419,0.045642808,0.147500778,-0.970760414,-0.823259636,-1.118261192,5.25135E-13
Zr8Ni21_mp-30260_primitive_2-10,1.244783461,0.065946586,0.27340085,0.04340556,0.078949318,-0.971382611,-0.892433293,-1.050331929,0
TcNi_mp-1217408_primitive_210,1.358759499,0.092035402,0.387172125,0.021425341,0.094496352,-0.971587373,-0.877091021,-1.066083725,0
Cu3Ni_mp-1225698_primitive_221,1.342273468,0.06943132,0.370372576,0.017855548,0.071690507,-0.971900892,-0.900210386,-1.043591399,0
CuNi3_mp-1225694_primitive_001,1.348119205,0.088248868,0.375345567,0.018400854,0.090146848,-0.972773638,-0.882626791,-1.062920486,0
Cr3Ni_mp-1008284_primitive_102,1.733453447,0.203645954,0.760597578,0.055841744,0.211163384,-0.972855869,-0.761692485,-1.184019253,3.08247E-07
Cr4Ni_mp-1226243_primitive_02-1,1.723520076,0.21355237,0.749988496,0.044011489,0.218040422,-0.97353158,-0.755491158,-1.191572002,6.7646E-07
Zr2Ni7_mp-1188069_primitive_100,1.303200006,0.068933825,0.329246336,0.022371274,0.072473072,-0.97395367,-0.901480599,-1.046426742,0
Zr2Ni7_mp-2717_primitive_221,1.208986026,0.097761911,0.23466149,0.032431088,0.103000809,-0.974324536,-0.871323726,-1.077325345,0
Zr2Ni7_mp-1188069_primitive_1-1-2,1.31280691,0.078481137,0.337940684,0.025309345,0.082461214,-0.974866226,-0.892405012,-1.05732744,0
Cr3Ni_mp-1008278_primitive_100,1.735263193,0.193572548,0.758707598,0.0583613,0.202179061,-0.976555595,-0.774376534,-1.178734656,8.66827E-08
Ga21Ni5_mp-1225030_primitive_21-2,1.197387439,0.086526973,0.220547302,0.035681961,0.093595509,-0.976840137,-0.883244628,-1.070435646,0
CuNi_mp-1225687_primitive_2-12,1.352565247,0.086961838,0.375579277,0.02149375,0.089578695,-0.97698597,-0.887407275,-1.066564665,0
CuNi_mp-1225687_primitive_221,1.343986672,0.064891682,0.366255453,0.013962438,0.066376804,-0.977731219,-0.911354415,-1.044108023,0
Ni3Ge_mp-21008_primitive_110,1.452927041,0.097602752,0.474792141,0.022997233,0.10027547,-0.9781349,-0.877859431,-1.07841037,0
Cu3Ni_mp-1225698_primitive_100,1.324596232,0.100619154,0.346308291,0.018856144,0.10237074,-0.978287941,-0.875917202,-1.080658681,0
Zr6Ni23_mp-1194271_primitive_221,1.332219267,0.075590559,0.352412166,0.023662458,0.079207604,-0.979807101,-0.900599498,-1.059014705,0
In7Ni3_mp-1212307_primitive_11-1,1.202272034,0.118441828,0.222311305,0.058231757,0.131982591,-0.979960729,-0.847978139,-1.11194332,4.44089E-16
Cr3Ni_mp-1008284_primitive_2-21,1.724254698,0.15377392,0.743734169,0.05954804,0.164901145,-0.980520529,-0.815619384,-1.145421673,6.32793E-11
Cr3Ni_mp-1008275_primitive_110,1.743037999,0.181913473,0.762343815,0.043144572,0.186959797,-0.980694184,-0.793734386,-1.167653981,7.00031E-09
Cr3Ni_mp-1008278_primitive_221,1.735094321,0.241662305,0.754277575,0.070028724,0.251604237,-0.980816746,-0.729212509,-1.232420983,1.2422E-05
Ni4Ge_mp-1220076_primitive_102,1.415793836,0.09596885,0.434297945,0.036482199,0.102669231,-0.981495892,-0.87882666,-1.084165123,0
Zr8Ni21_mp-30260_primitive_2-21,1.239055026,0.088222638,0.255723241,0.042388103,0.097877399,-0.983331785,-0.885454386,-1.081209183,0
Ni2Ge_mp-17383_primitive_212,1.466914827,0.110612969,0.483021095,0.024069543,0.113201466,-0.983893731,-0.870692265,-1.097095197,0
Cr4Ni_mp-1226243_primitive_12-2,1.743154258,0.218625608,0.759066802,0.061343631,0.227068707,-0.984087455,-0.757018748,-1.211156162,1.39168E-06
Cu3Ni_mp-1225698_primitive_2-10,1.337432146,0.067846404,0.353300628,0.02161239,0.071205547,-0.984131518,-0.912925971,-1.055337065,0
Cu3Ni_mp-1225698_primitive_102,1.338376021,0.090531802,0.352180973,0.021967027,0.093158775,-0.986195049,-0.893036274,-1.079353824,0
Cr4Ni_mp-1226243_primitive_211,1.711439544,0.164906393,0.724997938,0.054079065,0.173547295,-0.986441606,-0.812894311,-1.159988901,3.99912E-10
Zr8Ni21_mp-30260_primitive_212,1.267417979,0.049255084,0.280884068,0.038943738,0.062790748,-0.986533911,-0.923743163,-1.049324659,0
In7Ni3_mp-1212307_primitive_210,1.202855045,0.094461627,0.215978439,0.049367698,0.106584091,-0.986876605,-0.880292514,-1.093460697,0
CdNi_mp-985556_primitive_20-1,1.527970862,0.122323695,0.54047332,0.02829039,0.125552509,-0.987497543,-0.861945034,-1.113050052,0
Ga21Ni5_mp-1225030_primitive_2-1-1,1.209309885,0.087184732,0.219153499,0.031499795,0.092700672,-0.990156386,-0.897455714,-1.082857058,0
Cu3Ni_mp-1225698_primitive_1-10,1.340616465,0.0612915,0.349887563,0.022699827,0.065360004,-0.990728901,-0.925368898,-1.056088905,0
CuNi_mp-1225687_primitive_21-2,1.356480998,0.088730894,0.365616117,0.017032863,0.090350927,-0.99086488,-0.900513954,-1.081215807,0
Cr3Ni_mp-1008284_primitive_2-11,1.777456588,0.193710048,0.784598908,0.049545887,0.199945937,-0.99285768,-0.792911743,-1.192803617,4.03093E-08
ZrNi5_mp-2439_primitive_22-1,1.238041282,0.09228159,0.244997582,0.047633344,0.103850023,-0.9930437,-0.889193677,-1.096893723,0
In3Ni_mp-1184929_primitive_21-1,1.202335405,0.110465538,0.208614068,0.043562241,0.1187447,-0.993721337,-0.874976637,-1.112466037,0
In7Ni3_mp-1212307_primitive_100,1.209785998,0.126905517,0.214538077,0.046678023,0.13521778,-0.995247921,-0.860030141,-1.1304657,8.88178E-16
Cr4Ni_mp-1226243_primitive_2-21,1.727284026,0.143668139,0.732004198,0.058004698,0.154935726,-0.995279828,-0.840344102,-1.150215554,1.95821E-12
Ga21Ni5_mp-1225030_primitive_22-1,1.210034746,0.127937792,0.214658146,0.044035117,0.135303991,-0.9953766,-0.860072609,-1.130680591,9.99201E-16
Ni4Ge_mp-1220076_primitive_210,1.392516851,0.132375521,0.396352379,0.044332796,0.139601846,-0.996164472,-0.856562626,-1.135766318,6.32827E-15
ZrNi2_mp-2250_primitive_221,1.248456407,0.080335007,0.25136929,0.051195403,0.095261128,-0.997087117,-0.901825988,-1.092348245,0
Zr6Ni23_mp-1194271_primitive_20-1,1.342678857,0.069928056,0.344921865,0.016246491,0.071790539,-0.997756992,-0.925966454,-1.069547531,0
Ni3Sb_mp-976893_primitive_211,1.372443479,0.070170005,0.374325363,0.033902395,0.077930751,-0.998118116,-0.920187365,-1.076048867,0
TcNi_mp-1217408_primitive_100,1.369565147,0.128977251,0.371203794,0.02502767,0.131383087,-0.998361354,-0.866978267,-1.12974444,1.11022E-16
Cu3Ni_mp-1225698_primitive_110,1.344388819,0.079073716,0.345920217,0.016204886,0.080717104,-0.998468602,-0.917751498,-1.079185705,0
ZrNi5_mp-2439_primitive_111,1.307912159,0.060532423,0.308840495,0.033409435,0.069140181,-0.999071664,-0.929931484,-1.068211845,0
Cr3Ni_mp-1008284_primitive_221,1.705440247,0.180394014,0.703618324,0.056896271,0.189153868,-1.001821923,-0.812668055,-1.190975792,5.34915E-09
CuNi_mp-1184069_primitive_212,1.373433554,0.073398435,0.370857272,0.019218245,0.07587273,-1.002576283,-0.926703553,-1.078449013,0
Cr4Ni_mp-1226243_primitive_22-1,1.766798049,0.195971328,0.764196616,0.056342419,0.203909857,-1.002601433,-0.798691576,-1.206511289,5.5049E-08
Ni3Sn_mp-11523_primitive_110,1.404451716,0.109618239,0.401423654,0.048654466,0.119930877,-1.003028062,-0.883097185,-1.122958939,0
Ni5Ge2_mp-1200317_primitive_211,1.488538617,0.126608529,0.484551583,0.020908254,0.128323321,-1.003987034,-0.875663713,-1.132310354,0
Ga21Ni5_mp-1225030_primitive_1-1-1,1.21988017,0.083783337,0.215441346,0.034169158,0.090483031,-1.004438823,-0.913955792,-1.094921854,0
Zr8Ni21_mp-30260_primitive_1-12,1.237745416,0.085277537,0.231099206,0.052667165,0.100230178,-1.00664621,-0.906416032,-1.106876388,0
Zr2Ni7_mp-2717_primitive_10-1,1.337427366,0.082895062,0.329668018,0.036469024,0.090562581,-1.007759348,-0.917196767,-1.098321928,0
CdNi_mp-985556_primitive_221,1.528226262,0.071613501,0.518658838,0.029727432,0.077538467,-1.009567425,-0.932028958,-1.087105891,0
Cr2Ni_mp-1077252_primitive_111,1.763918775,0.190229156,0.753659397,0.048726666,0.196370618,-1.010259378,-0.81388876,-1.206629996,1.4117E-08
Cr4Ni_mp-1226243_primitive_1-1-1,1.776332086,0.180242065,0.765407109,0.046696627,0.186192848,-1.010924977,-0.824732129,-1.197117825,2.32673E-09
Ga5Ni_mp-1095578_primitive_212,1.245781898,0.094781426,0.233679574,0.039403579,0.102645802,-1.012102325,-0.909456522,-1.114748127,0
Zr2Ni7_mp-1188069_primitive_101,1.308167821,0.082370593,0.294669234,0.043511465,0.093156653,-1.013498587,-0.920341934,-1.106655241,0
Cu3Ni_mp-1225698_primitive_211,1.35647561,0.059046615,0.342771089,0.025454487,0.064299562,-1.01370452,-0.949404958,-1.078004082,0
Ga21Ni5_mp-1225030_primitive_21-1,1.234078157,0.065200767,0.217304595,0.029023313,0.07136871,-1.016773562,-0.945404853,-1.088142272,0
Zr8Ni21_mp-30260_primitive_121,1.231059474,0.080700614,0.211660766,0.046245517,0.093012026,-1.019398708,-0.926386682,-1.112410734,0
Cr4Ni_mp-1226243_primitive_2-11,1.799902803,0.255953748,0.773232624,0.066939849,0.264562402,-1.026670179,-0.762107777,-1.291232581,1.4383E-05
Ga21Ni5_mp-1225030_primitive_2-1-2,1.25535877,0.125619683,0.22615876,0.047742141,0.134386074,-1.029200011,-0.894813937,-1.163586085,1.11022E-16
In3Ni_mp-1184852_primitive_210,1.237818509,0.094835175,0.208274192,0.035099201,0.101122027,-1.029544318,-0.928422291,-1.130666345,0
Ni2Ge_mp-17383_primitive_010,1.468642211,0.103292142,0.438321726,0.044722314,0.112558216,-1.030320485,-0.917762269,-1.142878701,0
Ni4Ge_mp-1220076_primitive_100,1.418208838,0.092596569,0.384877007,0.031179227,0.097705009,-1.033331831,-0.935626822,-1.13103684,0
Ni4Ge_mp-1220076_primitive_110,1.416865236,0.097271393,0.382040019,0.038820714,0.104731905,-1.034825216,-0.930093312,-1.139557121,0
Cr4Ni_mp-1226243_primitive_1-10,1.800544447,0.262431916,0.765298033,0.067555952,0.27098767,-1.035246414,-0.764258744,-1.306234084,1.93181E-05
Ga21Ni5_mp-1225030_primitive_20-1,1.246965802,0.107497365,0.211020268,0.043211738,0.115857403,-1.035945533,-0.920088131,-1.151802936,0
ZrNi5_mp-2439_primitive_221,1.281835791,0.120589792,0.238599888,0.045806998,0.128996818,-1.043235903,-0.914239085,-1.172232721,0
Ni2Ge_mp-1594_primitive_210,1.520393455,0.08594085,0.475787446,0.024683988,0.089415485,-1.044606009,-0.955190524,-1.134021494,0
In3Ni_mp-1184929_primitive_212,1.239974546,0.119707468,0.19514496,0.042941005,0.127176287,-1.044829587,-0.9176533,-1.172005874,0
Ni2Ge_mp-1594_primitive_2-12,1.540888262,0.11105458,0.48863685,0.032155156,0.115616062,-1.052251412,-0.93663535,-1.167867474,0
Ni4Ge_mp-1220076_primitive_2-12,1.479378432,0.113200535,0.42694481,0.030329489,0.117193169,-1.052433622,-0.935240452,-1.169626791,0
Ga5Ni_mp-1095578_primitive_210,1.273781544,0.136109111,0.219797446,0.058931512,0.148319295,-1.053984098,-0.905664803,-1.202303393,1.04361E-14
In7Ni3_mp-1212307_primitive_211,1.247287077,0.111184442,0.192980155,0.049393044,0.121662044,-1.054306921,-0.932644877,-1.175968965,0
Ga5Ni_mp-1095578_primitive_2-21,1.258550262,0.098476024,0.202505375,0.037002606,0.10519848,-1.056044887,-0.950846407,-1.161243367,0
TcNi_mp-1217408_primitive_111,1.400161803,0.099545609,0.343371433,0.029204033,0.103741043,-1.05679037,-0.953049327,-1.160531412,0
Ga5Ni_mp-1095578_primitive_1-11,1.258478525,0.092672844,0.197620216,0.036420316,0.099572564,-1.060858309,-0.961285745,-1.160430873,0
TcNi_mp-1217408_primitive_211,1.402747363,0.091748971,0.33751159,0.02023049,0.093952894,-1.065235773,-0.971282878,-1.159188667,0
Ni7Ge4_mp-1219818_primitive_110,1.466360056,0.074453845,0.399092922,0.029850957,0.080215053,-1.067267135,-0.987052082,-1.147482188,0
Ga5Ni_mp-1095578_primitive_22-1,1.271015316,0.098093562,0.198874413,0.034947946,0.104133116,-1.072140903,-0.968007787,-1.176274019,0
Ni7Ge4_mp-1219818_primitive_100,1.538268584,0.097330104,0.464683993,0.023746667,0.100185095,-1.073584591,-0.973399496,-1.173769686,0
In3Ni_mp-1184929_primitive_2-12,1.257323396,0.118822414,0.177549059,0.046973248,0.12777031,-1.079774337,-0.952004028,-1.207544647,0
Ni4Ge_mp-1220076_primitive_001,1.451663584,0.09191094,0.370149595,0.028496812,0.096227279,-1.081513989,-0.98528671,-1.177741268,0
TcNi_mp-1217408_primitive_2-12,1.433474916,0.110065959,0.351511979,0.02529596,0.112935383,-1.081962937,-0.969027554,-1.194898321,0
Ni2Ge_mp-1594_primitive_100,1.574449188,0.127226915,0.490792264,0.026183098,0.129893197,-1.083656923,-0.953763726,-1.213550121,0
TcNi_mp-1217408_primitive_102,1.439580256,0.117879447,0.354873285,0.021803133,0.119878858,-1.084706971,-0.964828113,-1.204585829,0
Ni4Ge_mp-1220076_primitive_101,1.447548908,0.102935929,0.362791745,0.032770468,0.108026428,-1.084757163,-0.976730735,-1.19278359,0
TcNi_mp-1217408_primitive_101,1.424423409,0.076013965,0.338471526,0.027075923,0.080692183,-1.085951883,-1.005259699,-1.166644066,0
Cr3Ni_mp-1008278_primitive_211,1.875886893,0.246168551,0.789116952,0.064015753,0.254355995,-1.086769941,-0.832413946,-1.341125937,2.24665E-06
Ga5Ni_mp-1095578_primitive_112,1.28770653,0.12741442,0.195961095,0.044348524,0.13491192,-1.091745435,-0.956833516,-1.226657355,0
Ga21Ni5_mp-1225030_primitive_110,1.290113693,0.116008707,0.191495317,0.051187861,0.12679991,-1.098618376,-0.971818466,-1.225418286,0
Ni3Sn_mp-1080147_primitive_012,1.595924717,0.113765063,0.494219834,0.03144898,0.118031893,-1.101704884,-0.98367299,-1.219736777,0
Ni5Ge2_mp-1200317_primitive_110,1.543067026,0.082284083,0.437646903,0.035886771,0.089769319,-1.105420123,-1.015650804,-1.195189442,0
TcNi_mp-1217408_primitive_001,1.454219347,0.113613238,0.345979881,0.018744811,0.11514919,-1.108239466,-0.993090276,-1.223388656,0
In3Ni_mp-1184929_primitive_210,1.28547104,0.103409011,0.176704448,0.044511709,0.112582041,-1.108766592,-0.996184552,-1.221348633,0
Ga5Ni_mp-1095578_primitive_2-12,1.313636994,0.14788081,0.204787212,0.066412596,0.16210912,-1.108849782,-0.946740662,-1.270958903,1.12022E-13
Ga21Ni5_mp-1225030_primitive_1-2-2,1.313035524,0.097242054,0.199780849,0.039658338,0.105018097,-1.113254675,-1.008236577,-1.218272772,0
Ga5Ni_mp-1095578_primitive_102,1.323738009,0.110183468,0.206428529,0.048984841,0.120581555,-1.11730948,-0.996727926,-1.237891035,0
Ni2Ge_mp-17383_primitive_100,1.527701962,0.082036829,0.410264394,0.028165521,0.086737177,-1.117437568,-1.030700391,-1.204174745,0
Ni5Ge3_mp-1428_primitive_1-1-1,1.58240515,0.106286195,0.464218587,0.044420596,0.115195246,-1.118186563,-1.002991317,-1.233381809,0
TcNi_mp-1217408_primitive_110,1.458161092,0.115267181,0.338218978,0.030857917,0.119326167,-1.119942114,-1.000615947,-1.23926828,0
Ga5Ni_mp-1095578_primitive_221,1.313985777,0.091009366,0.193440811,0.038374889,0.098769108,-1.120544966,-1.021775858,-1.219314075,0
In7Ni3_mp-1212307_primitive_22-1,1.299799019,0.115568866,0.177988005,0.044202906,0.123733825,-1.121811014,-0.998077188,-1.245544839,0
Ga21Ni5_mp-1225030_primitive_1-1-2,1.3093876,0.095945822,0.185459432,0.045764811,0.106301546,-1.123928168,-1.017626623,-1.230229714,0
Ga5Ni_mp-1095578_primitive_211,1.324797803,0.143882124,0.199737,0.061502934,0.156475801,-1.125060803,-0.968585001,-1.281536604,6.77236E-15
Ga21Ni5_mp-1225030_primitive_111,1.320592886,0.101496318,0.195005383,0.035841726,0.107638896,-1.125587504,-1.017948608,-1.233226399,0
In3Ni_mp-1184929_primitive_221,1.311803925,0.13078944,0.175021265,0.052929148,0.141093488,-1.13678266,-0.995689172,-1.277876147,0
Ni2Ge_mp-1594_primitive_110,1.549468267,0.13244558,0.406951933,0.029159455,0.135617497,-1.142516334,-1.006898837,-1.278133831,0
In3Ni_mp-1184929_primitive_22-1,1.307678986,0.115575847,0.164851905,0.054599053,0.127823444,-1.14282708,-1.015003636,-1.270650525,0
CoNi3_mp-1183785_primitive_102,1.506044465,0.119335515,0.360275398,0.01762711,0.120630345,-1.145769067,-1.025138722,-1.266399412,0
Ni3Sn_mp-20112_primitive_001,1.63286407,0.131972346,0.483624391,0.031160574,0.135601186,-1.149239679,-1.013638493,-1.284840864,0
Ni3Sn_mp-1080147_primitive_102,1.648591584,0.151398725,0.489669593,0.039051082,0.15635396,-1.158921991,-1.002568031,-1.315275952,1.11022E-15
Ga21Ni5_mp-1225030_primitive_10-1,1.346152806,0.086133011,0.184994939,0.033430851,0.092393275,-1.161157867,-1.068764592,-1.253551143,0
In3Ni_mp-1184929_primitive_1-11,1.324962723,0.189935526,0.155498746,0.066749491,0.20132312,-1.169463977,-0.968140857,-1.370787097,2.71299E-10
In7Ni3_mp-1212307_primitive_110,1.34470998,0.117465494,0.171445239,0.06067146,0.132208806,-1.173264741,-1.041055935,-1.305473547,0
In3Ni_mp-1184929_primitive_2-21,1.339142948,0.115437159,0.165715993,0.053780362,0.127350167,-1.173426955,-1.046076788,-1.300777123,0
In3Ni_mp-1184929_primitive_111,1.332899165,0.107659703,0.153933792,0.044670154,0.116559145,-1.178965373,-1.062406228,-1.295524519,0
In3Ni_mp-1184852_primitive_221,1.34251281,0.10628537,0.159704912,0.05959434,0.121852638,-1.182807899,-1.060955261,-1.304660536,0
In3Ni_mp-1184929_primitive_201,1.345704013,0.09567933,0.161756349,0.042938127,0.104872384,-1.183947664,-1.07907528,-1.288820049,0
In3Ni_mp-1184929_primitive_112,1.33540585,0.172008514,0.150971465,0.054777793,0.18052018,-1.184434386,-1.003914205,-1.364954566,1.24034E-12
Ga21Ni5_mp-1225030_primitive_12-2,1.37578364,0.128248561,0.178401782,0.05217241,0.138454518,-1.197381858,-1.058927339,-1.335836376,0
Ni3Bi_mp-976799_primitive_211,1.760207,0,0.559964,0,0,-1.200243,-1.200243,-1.200243,0
Ni5Ge2_mp-1200317_primitive_100,1.647188354,0.102937653,0.441939607,0.031762635,0.107726623,-1.205248746,-1.097522123,-1.312975369,0
TcNi_mp-1217408_primitive_221,1.51411981,0.100742396,0.308112314,0.038942344,0.108007114,-1.206007496,-1.098000383,-1.31401461,0
In3Ni_mp-1184852_primitive_211,1.367216802,0.159868736,0.15949616,0.077604906,0.177709128,-1.207720642,-1.030011514,-1.38542977,2.14273E-13
Ga5Ni_mp-1095578_primitive_21-1,1.374812913,0.124649855,0.163930534,0.056521111,0.136865709,-1.210882379,-1.07401667,-1.347748088,0
Ni3Sn_mp-11522_primitive_111,1.704635757,0.087994231,0.489369553,0.037393627,0.095609979,-1.215266204,-1.119656225,-1.310876183,0
Ga21Ni5_mp-1225030_primitive_221,1.387853581,0.122267402,0.171516424,0.057434497,0.135085303,-1.216337157,-1.081251854,-1.35142246,0
Ni3Sn_mp-20112_primitive_201,1.71,0,0.48,0,0,-1.23,-1.23,-1.23,0
Ga5Ni_mp-1095578_primitive_2-11,1.394850564,0.133936996,0.16155164,0.047990136,0.142274988,-1.233298924,-1.091023936,-1.375573912,0
TcNi_mp-1217408_primitive_201,1.536437041,0.090841772,0.300379841,0.029716445,0.095578735,-1.2360572,-1.140478465,-1.331635935,0
Ga5Ni_mp-1095578_primitive_100,1.401932728,0.106493497,0.150788154,0.04246673,0.114648542,-1.251144575,-1.136496033,-1.365793116,0
Ga5Ni_mp-1095578_primitive_101,1.413386947,0.123858318,0.151788686,0.055988834,0.135925098,-1.261598261,-1.125673163,-1.397523359,0
In3Ni_mp-1184852_primitive_111,1.401988864,0.127151207,0.139471257,0.05571491,0.138822119,-1.262517606,-1.123695488,-1.401339725,0
Ni2Ge_mp-1594_primitive_001,1.741287625,0.114408964,0.472841871,0.041226145,0.121610057,-1.268445754,-1.146835697,-1.390055812,0
Tc3Ni_mp-867357_primitive_201,1.541310537,0.145583913,0.268605038,0.036342616,0.150051529,-1.272705499,-1.12265397,-1.422757029,0
Tc3Ni_mp-867357_primitive_102,1.546458924,0.102612855,0.271336109,0.044506197,0.111849004,-1.275122815,-1.163273811,-1.386971818,0
In3Ni_mp-1184929_primitive_211,1.413022727,0.12976496,0.135620728,0.074902062,0.149830784,-1.277401999,-1.127571215,-1.427232783,0
Tc3Ni_mp-867357_primitive_2-12,1.558241379,0.115595632,0.27918703,0.040427575,0.122461173,-1.279054349,-1.156593176,-1.401515522,0
Ni3Sn_mp-1080147_primitive_112,1.770677459,0.13180461,0.491069877,0.036108443,0.136661168,-1.279607582,-1.142946415,-1.41626875,0
Tc3Ni_mp-867357_primitive_111,1.552237374,0.119578624,0.272251958,0.043411078,0.127214657,-1.279985415,-1.152770758,-1.407200072,0
Tc3Ni_mp-867357_primitive_100,1.548862904,0.105690668,0.267195566,0.040314301,0.113118346,-1.281667338,-1.168548992,-1.394785685,0
Ni3Sn_mp-1080147_primitive_201,1.810334355,0.153808083,0.51921725,0.037374043,0.15828375,-1.291117105,-1.132833355,-1.449400855,0
Ni3Sn_mp-20112_primitive_101,1.76693095,0.110945659,0.470658252,0.035771547,0.116569905,-1.296272698,-1.179702793,-1.412842603,0
In3Ni_mp-1184929_primitive_110,1.43170644,0.100688049,0.13536264,0.057632301,0.116015367,-1.2963438,-1.180328434,-1.412359167,0
Ni3Sn_mp-20112_primitive_100,1.807946175,0.151237332,0.511213699,0.043260636,0.157302935,-1.296732476,-1.139429542,-1.454035411,0
Tc3Ni_mp-867357_primitive_110,1.576552904,0.131916729,0.27951587,0.046569314,0.139895405,-1.297037034,-1.157141629,-1.436932439,0
Tc3Ni_mp-867357_primitive_221,1.57014432,0.093369948,0.264742337,0.038798175,0.101110067,-1.305401982,-1.204291915,-1.406512049,0
